IdLog,IdLogTypeFK,IdUtilizadorFK,DataHorario
7273,1,8032,3/3/2025 17:59:10
7274,5,15429,5/3/2022 04:49:27
7275,7,4772,10/7/2022 09:26:53
7276,6,11583,15/10/2025 23:29:02
7277,3,12562,22/10/2023 21:05:15
7278,8,4667,26/8/2023 14:13:20
7279,9,192,20/9/2024 08:56:50
7280,8,6106,1/11/2025 15:29:02
7281,5,6372,1/10/2023 06:23:14
7282,5,13620,22/1/2022 09:21:05
7283,10,16904,28/5/2025 00:12:16
7284,11,6024,13/5/2023 17:30:50
7285,2,8327,12/12/2024 21:27:33
7286,5,327,13/1/2023 04:18:02
7287,9,8166,20/2/2025 14:34:08
7288,11,2743,3/6/2024 05:20:11
7289,2,1803,5/2/2023 01:38:30
7290,7,674,27/2/2023 01:41:30
7291,11,6975,6/9/2022 17:37:18
7292,6,13258,11/1/2023 06:48:58
7293,10,1920,10/4/2024 16:17:41
7294,5,7657,10/4/2025 18:07:02
7295,2,18438,21/3/2023 21:28:53
7296,9,1304,1/10/2022 22:50:08
7297,11,17548,24/6/2022 09:44:31
7298,7,15282,13/10/2025 23:20:15
7299,8,15841,16/10/2023 13:40:00
7300,3,17941,25/3/2023 06:34:33
7301,11,17482,23/4/2023 14:58:27
7302,4,17303,7/4/2022 21:21:08
7303,1,17587,25/7/2023 21:11:43
7304,5,8229,4/2/2024 15:17:54
7305,8,12498,15/4/2025 23:02:27
7306,1,8033,18/7/2022 05:02:11
7307,11,2794,21/3/2025 10:47:12
7308,11,17034,5/4/2023 09:27:12
7309,10,4832,13/9/2022 08:29:25
7310,3,1895,13/12/2022 13:40:43
7311,4,13784,19/12/2025 15:37:00
7312,5,3691,30/11/2024 07:37:56
7313,6,17739,22/6/2025 14:14:37
7314,11,7289,26/2/2024 20:52:14
7315,8,10596,6/7/2025 12:08:37
7316,8,17287,6/9/2023 15:03:29
7317,7,11273,1/1/2024 23:39:55
7318,3,5811,19/3/2025 16:07:23
7319,8,832,11/4/2025 04:40:21
7320,8,10087,8/11/2025 03:07:09
7321,9,8709,28/7/2022 00:48:23
7322,8,17980,6/6/2022 18:27:38
7323,5,6550,21/10/2024 18:49:14
7324,6,3666,9/2/2024 08:14:19
7325,11,11977,19/5/2024 22:28:40
7326,2,3959,18/5/2023 22:49:10
7327,9,19227,20/5/2023 12:04:09
7328,4,18409,18/4/2025 17:32:59
7329,5,4543,22/7/2025 00:23:31
7330,3,17903,31/8/2025 00:41:35
7331,2,18490,20/6/2022 00:17:03
7332,9,13210,9/10/2024 00:08:02
7333,7,1830,3/9/2024 22:57:34
7334,6,3478,7/4/2025 09:57:44
7335,4,13256,2/12/2024 01:46:39
7336,4,1951,21/3/2022 02:05:46
7337,2,16652,2/8/2023 18:14:23
7338,5,555,20/11/2022 15:09:40
7339,7,4067,2/2/2022 14:08:46
7340,1,540,22/9/2023 19:07:54
7341,1,4991,13/6/2024 22:58:51
7342,5,8758,30/11/2024 16:30:23
7343,4,17521,7/1/2022 17:52:24
7344,3,13602,5/11/2025 07:02:46
7345,1,12584,9/1/2022 17:32:18
7346,5,11346,22/8/2024 16:20:41
7347,1,15715,14/2/2022 01:08:02
7348,3,16555,14/8/2024 06:07:36
7349,6,8517,11/2/2023 12:00:50
7350,11,16374,11/11/2024 15:40:38
7351,6,18520,18/10/2025 18:01:44
7352,6,16415,2/8/2025 06:26:58
7353,4,15917,27/10/2022 19:47:44
7354,8,17256,29/11/2022 22:00:35
7355,7,18469,8/12/2025 00:24:17
7356,5,8525,7/3/2022 04:21:28
7357,9,16409,8/11/2023 08:53:04
7358,2,2526,28/12/2024 05:32:52
7359,6,1996,6/12/2025 22:47:17
7360,8,13669,6/1/2023 14:13:22
7361,3,3746,24/8/2022 09:48:03
7362,8,18802,24/11/2025 02:04:45
7363,11,12758,24/3/2022 02:05:29
7364,2,10011,23/5/2024 20:35:29
7365,11,448,3/5/2025 14:42:44
7366,5,12166,17/8/2024 18:46:24
7367,2,11981,5/1/2024 22:18:25
7368,1,6916,21/11/2025 20:27:56
7369,2,11466,6/11/2024 02:09:12
7370,3,519,3/9/2024 05:00:13
7371,8,19457,15/12/2023 20:23:43
7372,10,7700,2/7/2022 11:02:07
7373,4,3258,13/10/2023 19:30:22
7374,7,19409,22/6/2025 19:31:39
7375,9,9792,19/7/2022 10:36:42
7376,8,2154,23/2/2022 09:24:32
7377,11,18938,30/9/2023 08:57:51
7378,2,3720,27/11/2022 14:20:57
7379,7,16652,29/4/2024 14:35:28
7380,3,10368,4/5/2025 20:05:01
7381,9,10627,8/3/2025 10:29:15
7382,2,11673,20/11/2025 11:50:03
7383,8,6849,21/8/2025 23:46:25
7384,1,7379,5/11/2025 16:53:49
7385,6,6257,3/1/2023 16:27:27
7386,8,18483,26/12/2023 09:37:36
7387,6,19369,19/10/2023 11:54:37
7388,11,17169,15/10/2023 05:26:59
7389,6,5788,10/3/2024 11:21:57
7390,11,17727,28/12/2025 07:06:32
7391,2,9221,15/10/2025 17:00:42
7392,5,12461,1/9/2022 09:21:34
7393,2,14488,11/6/2025 22:33:50
7394,6,19266,18/3/2025 22:27:59
7395,6,18695,27/7/2025 03:42:53
7396,1,8984,5/9/2023 23:44:17
7397,8,11957,28/2/2023 08:35:06
7398,2,2666,18/10/2025 05:09:06
7399,4,9098,6/11/2023 05:21:08
7400,8,1946,3/7/2022 21:25:15
7401,2,14468,13/10/2025 14:19:00
7402,2,10523,30/10/2022 19:04:21
7403,2,12573,31/12/2024 22:39:09
7404,8,7197,27/1/2023 10:34:06
7405,6,12623,22/10/2022 12:23:35
7406,11,14531,4/10/2022 03:52:50
7407,6,17971,21/5/2022 22:07:42
7408,3,12712,30/3/2024 23:09:17
7409,3,8903,13/3/2024 18:44:39
7410,2,17947,9/10/2024 18:10:39
7411,9,5419,16/4/2023 04:50:52
7412,8,751,4/4/2024 03:16:13
7413,7,2070,4/8/2023 20:22:15
7414,10,411,2/10/2022 11:47:30
7415,2,521,16/10/2023 02:11:41
7416,5,10134,2/3/2024 05:09:15
7417,2,7622,6/11/2025 17:47:25
7418,7,1988,24/10/2025 14:57:51
7419,10,6393,25/6/2024 12:45:19
7420,1,5364,8/12/2022 13:01:15
7421,2,16754,24/7/2022 14:45:02
7422,10,5498,18/6/2023 16:08:59
7423,5,19847,8/3/2024 05:15:30
7424,2,659,24/6/2025 19:15:23
7425,6,7055,18/2/2025 19:26:29
7426,11,3019,5/9/2023 22:51:06
7427,11,8095,16/11/2024 07:46:36
7428,5,2638,23/5/2022 06:42:53
7429,3,8688,31/12/2024 13:51:22
7430,1,11495,5/10/2025 21:38:33
7431,11,16863,17/7/2025 17:22:25
7432,2,13543,26/12/2025 08:21:16
7433,10,7224,23/5/2025 04:31:20
7434,6,3111,22/7/2022 07:13:41
7435,2,15328,27/11/2024 02:47:13
7436,8,13325,9/12/2025 01:32:58
7437,4,9158,27/2/2022 13:14:44
7438,8,13885,13/10/2022 03:26:27
7439,6,14813,9/8/2022 21:58:29
7440,7,14098,11/3/2025 16:34:17
7441,4,617,3/10/2025 23:14:29
7442,4,11521,17/5/2024 12:35:23
7443,3,5309,27/2/2025 13:08:29
7444,9,12485,3/11/2024 16:48:30
7445,9,17757,17/6/2024 17:07:13
7446,1,11435,10/7/2025 11:17:10
7447,1,13477,15/4/2022 05:53:06
7448,7,9779,21/7/2024 01:25:03
7449,5,9075,27/12/2022 02:13:12
7450,1,14358,18/9/2025 09:04:35
7451,5,1424,3/5/2024 22:50:53
7452,10,2949,22/8/2023 08:54:21
7453,8,9712,5/10/2022 11:28:45
7454,7,5158,30/11/2022 01:20:25
7455,1,10511,20/3/2023 14:57:55
7456,1,2129,19/11/2025 23:26:19
7457,8,6949,12/1/2024 12:37:21
7458,6,1760,5/12/2025 05:14:45
7459,8,8557,14/2/2025 01:12:47
7460,6,16132,24/11/2023 12:56:37
7461,6,10151,1/9/2023 08:41:26
7462,1,2949,28/7/2024 17:57:43
7463,4,3157,16/9/2022 03:18:54
7464,4,4845,14/10/2024 23:45:36
7465,10,6887,21/9/2024 04:01:14
7466,5,5847,18/12/2023 13:44:38
7467,7,7153,15/11/2022 20:43:02
7468,6,281,28/6/2024 14:39:40
7469,10,19004,22/4/2025 17:53:12
7470,5,3152,1/8/2024 21:39:20
7471,11,14385,30/6/2025 18:04:27
7472,8,10207,27/4/2023 03:04:50
7473,4,3776,18/3/2024 09:11:59
7474,5,17765,18/8/2023 21:26:22
7475,9,6080,16/4/2023 07:07:06
7476,10,1167,27/11/2024 20:30:46
7477,8,11610,8/1/2024 06:21:09
7478,2,10882,23/9/2022 23:22:09
7479,11,12451,18/2/2023 20:17:59
7480,7,2334,9/6/2022 05:55:26
7481,10,5918,13/9/2022 20:36:43
7482,8,7725,19/10/2025 03:15:07
7483,2,4580,8/3/2023 20:23:00
7484,5,10897,28/6/2022 08:10:56
7485,2,9178,1/2/2024 18:13:02
7486,2,133,22/4/2023 21:58:08
7487,1,19111,25/5/2024 12:16:17
7488,4,4808,12/5/2023 05:13:43
7489,9,18261,22/4/2022 22:50:51
7490,9,10278,22/3/2023 02:12:26
7491,10,15350,25/12/2023 04:15:45
7492,9,9980,11/2/2024 13:37:20
7493,6,19033,4/7/2022 11:06:02
7494,5,17321,18/1/2023 23:05:02
7495,2,4646,3/9/2025 01:51:33
7496,1,12520,17/6/2025 23:44:45
7497,7,11424,4/1/2022 06:55:04
7498,6,951,21/2/2025 06:43:08
7499,7,12817,21/9/2024 11:06:23
7500,1,6608,8/12/2025 04:45:17
7501,1,13460,10/1/2025 12:09:50
7502,9,7307,29/9/2025 06:23:49
7503,9,5166,19/5/2025 07:05:04
7504,4,12064,30/7/2025 11:23:48
7505,9,19671,30/9/2023 03:37:27
7506,7,9403,20/1/2025 16:21:07
7507,4,3900,13/8/2023 15:58:04
7508,11,10181,30/5/2023 08:46:53
7509,8,14889,26/6/2023 13:29:32
7510,5,12724,16/12/2025 11:32:44
7511,1,8732,22/1/2024 11:08:20
7512,9,4705,26/4/2025 01:34:58
7513,5,19303,22/10/2023 18:42:52
7514,10,15695,11/11/2025 19:20:32
7515,1,9357,10/11/2024 15:46:15
7516,6,13183,27/1/2025 11:42:17
7517,9,1096,5/1/2022 08:34:58
7518,2,10612,31/1/2022 16:08:25
7519,11,19716,23/4/2022 01:30:03
7520,6,19065,12/3/2025 03:12:45
7521,7,8465,10/5/2024 02:42:32
7522,2,16390,23/2/2023 19:18:36
7523,2,355,18/4/2023 10:08:22
7524,8,15456,20/5/2023 20:13:20
7525,2,1471,12/11/2025 13:01:55
7526,4,19130,13/4/2022 10:04:47
7527,11,19374,3/5/2023 13:35:57
7528,11,4350,16/4/2024 13:38:00
7529,1,14665,26/12/2023 16:44:00
7530,3,12167,9/1/2025 19:57:48
7531,3,19311,10/2/2023 07:24:48
7532,6,3853,23/9/2023 07:41:30
7533,2,7950,7/12/2022 02:59:42
7534,1,11523,16/3/2022 15:57:46
7535,6,8151,4/7/2024 14:48:07
7536,6,13414,17/3/2023 00:27:04
7537,9,10380,8/12/2024 20:33:11
7538,10,223,8/6/2023 16:52:06
7539,1,1991,9/8/2024 20:58:56
7540,3,4782,22/1/2022 16:40:50
7541,4,665,29/5/2022 04:20:06
7542,8,13735,21/4/2022 00:34:02
7543,1,9632,14/4/2023 18:38:08
7544,10,17570,6/4/2025 12:47:58
7545,5,5809,25/10/2025 02:01:24
7546,10,8811,22/9/2024 00:03:56
7547,11,9383,4/1/2023 23:41:51
7548,4,19871,22/7/2025 16:46:49
7549,10,17631,28/5/2025 04:22:37
7550,5,3760,11/12/2024 05:22:52
7551,1,19501,10/1/2023 04:45:10
7552,9,11933,1/4/2024 13:33:32
7553,1,15420,18/8/2024 20:42:15
7554,4,14082,22/11/2023 21:54:48
7555,10,17241,2/2/2025 11:43:39
7556,7,2943,8/10/2022 17:55:42
7557,1,11591,5/12/2024 06:00:15
7558,9,15042,3/5/2025 17:21:45
7559,7,9362,8/12/2024 09:53:10
7560,11,3701,7/2/2022 01:19:08
7561,9,11685,13/1/2023 19:48:06
7562,8,10393,29/3/2025 03:38:43
7563,10,1657,31/12/2025 07:29:08
7564,11,10219,18/9/2022 14:19:41
7565,5,5949,7/2/2023 16:01:50
7566,3,12756,12/9/2023 06:58:31
7567,1,15229,3/11/2022 02:44:02
7568,1,14578,26/2/2025 11:39:03
7569,10,12174,26/8/2022 02:21:45
7570,10,4743,1/7/2022 08:04:49
7571,9,9238,27/5/2025 10:51:32
7572,4,13823,29/4/2022 06:15:09
7573,8,6442,19/10/2022 21:04:43
7574,11,1963,28/10/2023 01:40:44
7575,2,19579,16/4/2025 17:24:54
7576,3,2029,24/4/2024 06:25:05
7577,1,16969,4/12/2024 05:40:45
7578,6,19846,28/5/2022 01:27:17
7579,3,6739,9/5/2025 08:24:39
7580,5,1312,20/5/2023 03:39:13
7581,6,3686,18/5/2022 01:41:04
7582,7,19896,31/7/2025 11:07:09
7583,8,4327,28/3/2022 08:52:16
7584,2,15407,7/7/2024 18:19:05
7585,7,17693,29/5/2025 22:42:58
7586,10,8046,23/5/2025 18:03:16
7587,10,3362,14/10/2025 10:34:27
7588,11,13256,12/3/2023 20:40:08
7589,8,10294,7/5/2022 01:31:43
7590,8,4491,11/8/2024 09:53:16
7591,7,9702,4/3/2022 23:31:24
7592,4,12597,24/1/2025 08:43:48
7593,1,18368,24/12/2024 12:19:16
7594,11,19579,25/2/2025 23:22:05
7595,2,4119,20/3/2025 07:38:06
7596,9,17549,22/2/2023 00:31:34
7597,9,17356,7/4/2025 23:23:36
7598,5,707,9/4/2023 20:34:36
7599,10,5816,25/1/2025 03:07:14
7600,7,119,1/11/2023 04:59:56
7601,3,12839,7/7/2024 14:19:50
7602,6,10359,15/3/2022 08:29:14
7603,2,147,17/9/2022 00:29:10
7604,11,1822,9/2/2022 01:03:36
7605,4,2735,20/10/2025 17:24:04
7606,7,18127,17/3/2023 05:27:50
7607,2,17650,24/7/2023 08:56:32
7608,6,1582,23/7/2022 13:30:29
7609,10,9664,19/9/2024 05:19:17
7610,11,5026,5/11/2024 18:53:43
7611,1,10747,24/10/2022 20:49:20
7612,2,5150,29/2/2024 14:50:15
7613,2,9175,25/7/2024 18:59:58
7614,6,12911,9/3/2022 07:17:29
7615,5,12663,12/4/2022 06:21:12
7616,4,13303,22/5/2024 13:15:58
7617,2,6472,23/2/2022 09:27:19
7618,6,19104,17/10/2023 05:17:53
7619,4,16086,1/9/2023 01:18:39
7620,7,4119,25/1/2024 18:23:42
7621,8,14844,11/12/2025 00:09:45
7622,6,8085,23/7/2024 09:28:08
7623,3,7658,19/2/2025 23:44:08
7624,7,7571,3/1/2022 14:26:47
7625,5,15958,9/1/2022 07:43:43
7626,9,1356,30/3/2022 14:42:36
7627,4,15835,5/10/2023 05:05:57
7628,6,9326,30/3/2025 15:32:41
7629,3,6774,12/8/2023 21:49:44
7630,8,254,20/8/2025 05:35:46
7631,3,6533,15/4/2024 04:07:34
7632,2,263,25/8/2025 04:38:56
7633,11,8779,31/7/2023 07:32:54
7634,11,9785,6/6/2022 18:04:48
7635,9,13981,3/3/2025 09:49:34
7636,11,319,20/7/2023 13:24:24
7637,2,15855,26/11/2025 21:27:47
7638,3,13222,29/12/2025 22:51:48
7639,5,1985,22/4/2024 12:36:00
7640,1,16844,16/11/2024 06:13:08
7641,9,9080,29/2/2024 16:33:40
7642,8,12987,9/9/2025 05:09:58
7643,11,9933,26/8/2025 21:48:25
7644,9,18390,9/1/2022 07:40:43
7645,4,5346,30/9/2025 21:39:30
7646,2,4479,10/1/2024 01:50:24
7647,5,2096,28/3/2022 00:36:58
7648,6,9551,1/8/2025 16:05:52
7649,1,1834,5/1/2025 05:55:43
7650,7,8986,27/11/2025 02:14:03
7651,11,16780,5/7/2024 07:28:09
7652,1,1692,17/7/2022 19:25:47
7653,5,2610,15/6/2025 19:25:31
7654,10,1128,14/12/2025 10:18:59
7655,3,6135,25/3/2022 20:35:58
7656,6,17885,7/8/2022 04:21:43
7657,11,10183,6/6/2025 18:38:38
7658,8,312,16/7/2024 16:46:35
7659,5,12907,29/6/2024 05:47:55
7660,4,3688,4/10/2022 00:52:05
7661,4,12346,28/2/2023 18:49:11
7662,7,381,2/8/2022 10:10:03
7663,6,1892,21/1/2024 19:08:23
7664,1,14869,21/1/2024 07:35:00
7665,3,6732,1/6/2024 18:34:51
7666,11,6894,5/11/2025 07:02:13
7667,10,9418,14/11/2024 07:57:51
7668,4,3139,24/3/2025 13:26:16
7669,4,3043,23/8/2025 16:42:08
7670,6,17699,25/9/2022 14:56:11
7671,3,12805,13/2/2024 12:42:19
7672,2,14278,20/8/2022 04:42:51
7673,4,13062,2/12/2024 22:00:33
7674,10,14812,30/5/2023 06:01:34
7675,1,19732,26/5/2024 06:20:34
7676,11,553,13/11/2025 04:47:08
7677,5,11838,29/5/2023 09:07:19
7678,11,5140,3/10/2024 04:35:56
7679,7,19853,13/1/2023 11:58:31
7680,9,127,12/5/2022 05:46:43
7681,10,15390,10/2/2023 19:09:54
7682,10,4406,10/6/2024 11:18:11
7683,4,16573,9/3/2022 13:56:16
7684,2,8092,13/5/2024 00:12:08
7685,4,13603,21/2/2022 09:08:54
7686,3,16755,22/5/2022 22:27:13
7687,10,19502,27/8/2022 12:23:07
7688,1,16947,30/11/2023 11:44:34
7689,9,13639,24/5/2022 09:02:38
7690,5,17302,25/4/2024 00:58:05
7691,7,5690,29/3/2023 21:25:56
7692,3,19621,24/3/2025 08:23:44
7693,4,11938,7/7/2024 15:01:09
7694,3,267,2/12/2024 09:01:02
7695,5,6493,1/1/2024 17:17:47
7696,7,323,2/10/2025 22:16:24
7697,11,17407,17/4/2024 23:26:19
7698,9,18515,16/4/2024 12:48:57
7699,3,5319,7/4/2023 10:32:00
7700,8,16054,26/3/2022 06:44:12
7701,9,12955,24/8/2023 08:26:20
7702,10,5348,13/10/2022 15:30:24
7703,3,19020,25/9/2022 10:51:10
7704,6,12424,30/1/2022 03:36:51
7705,9,343,8/8/2024 18:49:36
7706,11,3766,24/1/2023 14:54:55
7707,5,10897,19/3/2022 06:03:48
7708,2,16913,20/3/2025 08:59:07
7709,6,15859,15/3/2025 19:47:02
7710,3,5463,20/1/2022 03:04:34
7711,6,16938,17/11/2023 13:14:22
7712,5,16870,23/5/2025 00:37:39
7713,10,16063,29/2/2024 22:19:22
7714,5,11383,11/8/2025 17:19:41
7715,2,4548,4/12/2022 10:01:35
7716,7,556,19/11/2023 05:00:49
7717,5,17839,4/10/2025 07:42:42
7718,4,6488,21/6/2023 05:47:32
7719,11,10530,4/6/2024 05:47:25
7720,10,17105,26/9/2023 15:41:50
7721,9,1995,14/10/2023 15:53:04
7722,8,7287,5/4/2025 21:56:44
7723,8,6890,28/7/2024 01:09:18
7724,1,10978,26/2/2023 09:28:28
7725,10,19771,22/4/2024 11:36:28
7726,6,8189,14/6/2024 15:17:57
7727,3,13603,24/7/2023 16:30:14
7728,4,2136,15/8/2023 03:24:22
7729,11,15388,11/4/2023 01:03:04
7730,4,4494,26/2/2023 08:12:06
7731,3,12320,28/12/2022 16:12:39
7732,8,6805,29/1/2022 13:10:43
7733,9,11308,29/9/2025 13:17:10
7734,4,11358,7/1/2024 08:47:19
7735,4,3372,1/3/2024 09:34:29
7736,3,6561,23/7/2023 10:59:55
7737,8,6324,15/7/2022 03:24:30
7738,5,6494,27/10/2023 20:04:16
7739,1,9118,13/1/2024 08:02:39
7740,6,455,22/11/2022 07:37:45
7741,9,17520,17/6/2023 03:24:47
7742,7,9452,12/6/2022 03:30:58
7743,2,14447,18/2/2022 07:33:12
7744,1,19816,13/10/2022 05:58:29
7745,2,10104,7/6/2024 20:55:10
7746,11,312,13/4/2024 16:48:32
7747,3,548,9/2/2024 18:14:31
7748,1,9600,22/11/2023 07:07:45
7749,1,17655,26/6/2024 18:44:31
7750,11,14596,8/11/2022 11:50:23
7751,5,6104,22/2/2024 23:06:13
7752,2,3496,15/6/2022 21:23:47
7753,5,11316,31/1/2024 11:48:33
7754,5,16830,28/11/2022 16:13:19
7755,4,1117,24/3/2024 09:08:25
7756,11,19131,17/10/2024 11:54:09
7757,3,7343,22/6/2024 00:46:53
7758,7,12491,3/10/2025 20:02:16
7759,11,14942,20/10/2023 23:25:25
7760,7,18454,5/11/2023 20:25:35
7761,8,4380,19/9/2025 06:00:59
7762,11,308,8/8/2024 07:32:40
7763,11,10985,17/9/2022 04:02:35
7764,8,7691,24/1/2023 17:48:18
7765,10,14835,23/11/2024 00:31:55
7766,10,2457,27/9/2025 07:59:52
7767,1,841,27/10/2023 10:50:54
7768,3,6616,7/9/2022 12:58:24
7769,11,3697,23/12/2023 01:59:51
7770,4,19916,1/1/2024 20:31:16
7771,6,11077,13/7/2023 03:01:03
7772,6,16228,2/9/2024 23:33:47
7773,4,6986,26/10/2023 15:58:49
7774,9,1409,25/12/2024 06:13:02
7775,6,4411,3/7/2025 09:08:27
7776,4,16011,22/12/2025 05:45:11
7777,6,17235,18/10/2022 19:08:29
7778,1,13535,20/4/2024 05:48:17
7779,3,3687,20/2/2023 01:07:22
7780,9,17588,21/2/2024 19:18:43
7781,10,9133,29/10/2022 21:01:45
7782,7,16923,23/6/2025 15:24:34
7783,4,10775,10/1/2022 10:46:15
7784,7,10308,14/2/2023 14:42:38
7785,9,4623,27/4/2025 11:45:45
7786,6,14519,20/4/2023 00:10:34
7787,1,1389,24/5/2024 00:00:20
7788,5,15184,15/2/2024 20:30:01
7789,3,16477,30/6/2022 21:27:37
7790,4,18762,18/12/2024 14:08:06
7791,10,7934,1/8/2023 08:00:27
7792,1,10831,30/3/2023 15:33:03
7793,10,8031,24/5/2022 10:26:19
7794,2,7906,28/4/2024 02:52:35
7795,1,3630,24/6/2022 00:19:44
7796,2,2634,6/11/2025 19:21:04
7797,2,4200,30/7/2024 14:30:14
7798,4,4845,10/6/2022 12:44:55
7799,1,17416,24/6/2025 07:05:46
7800,2,14195,21/6/2022 19:14:02
7801,7,1691,9/3/2025 05:58:58
7802,8,5864,6/5/2025 08:40:46
7803,4,7090,7/8/2024 10:17:58
7804,10,11905,16/1/2025 09:23:32
7805,2,2213,13/7/2022 06:42:05
7806,3,15004,6/12/2025 02:44:02
7807,2,17479,14/10/2022 05:52:00
7808,10,15296,22/7/2022 09:19:25
7809,3,8035,12/5/2025 01:17:51
7810,4,11344,10/11/2024 09:57:43
7811,2,12244,1/7/2022 17:50:11
7812,3,10621,8/3/2023 21:09:20
7813,8,5641,21/2/2022 19:39:51
7814,5,10325,16/10/2022 02:34:23
7815,1,13391,6/6/2024 12:12:58
7816,6,12055,31/5/2023 16:19:35
7817,10,12284,24/2/2024 03:39:27
7818,3,18195,18/3/2024 15:41:10
7819,10,7849,21/7/2023 22:01:08
7820,1,2034,8/11/2025 21:25:46
7821,6,13178,13/6/2024 09:25:07
7822,1,6317,25/12/2022 01:28:40
7823,7,13043,27/7/2023 18:27:56
7824,9,19454,1/6/2022 20:30:21
7825,1,14189,24/4/2023 12:42:31
7826,5,6193,12/8/2022 22:05:40
7827,1,5,18/8/2025 12:48:22
7828,3,18470,18/11/2023 18:15:35
7829,7,4284,27/8/2024 19:04:09
7830,8,8853,12/8/2024 10:24:22
7831,4,18810,17/3/2025 17:21:50
7832,8,2528,14/1/2022 02:07:10
7833,8,891,27/12/2023 07:00:51
7834,8,2383,26/5/2023 01:27:24
7835,8,8717,20/12/2023 04:38:47
7836,6,6583,9/12/2022 13:21:40
7837,3,1481,23/11/2024 03:09:17
7838,5,19587,30/6/2025 20:24:19
7839,1,8789,12/3/2023 04:56:47
7840,3,9297,6/1/2023 03:40:25
7841,11,4664,14/9/2024 15:53:32
7842,4,3481,25/1/2024 04:01:57
7843,6,9746,18/5/2024 08:09:57
7844,7,9843,24/7/2025 05:55:30
7845,2,12788,18/2/2025 13:06:55
7846,4,5640,28/6/2022 04:27:05
7847,9,2982,21/8/2023 17:25:21
7848,1,14094,6/12/2024 14:19:40
7849,9,7924,7/5/2025 22:02:55
7850,5,9592,8/4/2022 17:53:51
7851,5,3656,31/1/2022 18:20:15
7852,8,3387,12/10/2024 12:26:22
7853,8,3467,30/6/2025 06:42:49
7854,3,3229,20/5/2022 00:45:11
7855,8,4599,29/5/2023 06:15:19
7856,5,1341,3/7/2025 00:30:58
7857,2,17581,10/9/2025 21:44:49
7858,8,8200,30/6/2022 01:46:24
7859,1,12748,16/4/2022 21:11:53
7860,5,3751,16/9/2023 16:46:05
7861,5,12440,8/9/2025 06:16:07
7862,6,16035,20/7/2022 03:15:02
7863,5,8988,12/6/2024 23:52:48
7864,2,17643,13/10/2023 23:44:58
7865,1,9509,5/7/2024 08:34:22
7866,10,8185,11/3/2022 13:22:51
7867,1,15656,27/5/2024 23:31:38
7868,7,9166,2/12/2024 18:22:41
7869,7,489,17/9/2024 02:30:25
7870,10,18835,31/1/2025 02:56:32
7871,2,4614,11/10/2023 03:11:50
7872,2,19812,3/8/2022 17:26:56
7873,6,7096,8/1/2025 00:11:08
7874,3,15403,25/7/2023 17:50:07
7875,7,12119,18/3/2025 09:34:00
7876,6,4861,13/8/2025 23:48:17
7877,10,19463,14/11/2024 23:59:49
7878,1,11711,13/2/2024 03:12:06
7879,5,10127,31/1/2022 12:15:13
7880,8,12582,2/7/2024 03:22:59
7881,9,19695,19/5/2024 02:32:38
7882,8,3094,8/3/2024 00:50:24
7883,11,12055,8/6/2022 07:35:33
7884,10,10540,29/7/2025 21:33:39
7885,10,19283,15/3/2023 17:18:48
7886,5,4702,21/2/2024 07:09:16
7887,8,14694,16/3/2022 20:38:59
7888,6,11681,26/2/2022 02:49:15
7889,9,8357,25/10/2023 17:19:35
7890,11,1151,3/5/2024 23:44:02
7891,4,9954,23/8/2025 22:41:55
7892,1,18954,8/10/2022 12:00:12
7893,11,11094,18/5/2023 01:58:42
7894,8,9583,4/2/2023 10:04:21
7895,1,14332,8/10/2025 01:36:57
7896,10,6817,2/6/2025 02:09:02
7897,7,15361,10/11/2025 05:16:59
7898,3,3446,24/3/2023 06:42:17
7899,9,8750,8/6/2023 22:29:16
7900,10,2908,17/4/2024 08:16:19
7901,9,12823,11/6/2023 12:40:47
7902,7,17222,15/4/2024 02:47:33
7903,3,19113,21/8/2025 20:30:14
7904,10,14378,18/2/2022 11:08:02
7905,9,9853,8/11/2024 14:23:50
7906,10,2128,25/3/2022 16:04:13
7907,11,5429,18/2/2023 18:02:45
7908,7,12241,27/1/2023 15:46:57
7909,11,17607,20/1/2025 18:46:03
7910,10,19939,7/1/2023 22:04:38
7911,9,19897,28/5/2024 09:52:57
7912,10,2600,8/7/2023 00:45:49
7913,8,19994,30/8/2025 01:27:23
7914,8,2134,1/8/2024 10:19:47
7915,3,5806,27/2/2025 12:11:43
7916,1,17432,28/11/2023 13:15:42
7917,11,15304,23/6/2022 22:52:02
7918,5,14475,16/10/2023 12:43:41
7919,7,6984,3/11/2025 04:39:08
7920,11,16765,9/12/2025 03:50:55
7921,5,8864,4/3/2023 13:15:30
7922,6,211,17/6/2024 07:38:27
7923,2,1930,24/2/2022 16:38:52
7924,9,16373,17/2/2024 02:31:57
7925,11,5545,10/10/2022 07:57:59
7926,1,19068,4/2/2023 10:20:31
7927,7,15830,6/10/2025 14:22:03
7928,7,103,26/8/2025 09:52:03
7929,10,19067,5/10/2022 18:44:50
7930,1,13709,29/9/2024 11:07:57
7931,6,6613,7/3/2024 07:03:03
7932,6,10444,25/1/2024 13:37:56
7933,8,14999,9/10/2023 08:46:36
7934,9,1998,12/1/2023 18:32:46
7935,11,15387,22/10/2022 15:33:15
7936,3,12593,9/1/2022 01:39:15
7937,2,9453,18/12/2025 11:05:34
7938,11,381,9/1/2023 21:08:41
7939,8,19384,25/12/2024 19:15:20
