IdJogoFutebol,IdEquipa1FK,IdEquipa2FK,IDEquipaVencedora,GolosEquipa1,GolosEquipa2,HorarioJogo,Localizacao,Status
542,2884,4887,2884,1,0,13/09/2019,No.39 building  626 FuXingMenNei Street  XiCheng District  Beijing  China,Finished
543,3298,6180,3298,4,2,28/06/2018,762 Alameda Street Apt 44  Los Angeles  CA 90002  United States,Finished
544,3116,3518,,8,8,18/07/2022,26F  2-1-4 Tenjinnomori  Nishinari Ward  Osaka  Japan,Finished
545,4864,4887,4887,1,5,16/01/2019,Room 23  CR Building  37 Shennan E Rd  Cai Wu Wei  Luohu District  Shenzhen  China,Finished
546,5514,4798,4798,3,7,30/04/2001,Rm. 10  1-5-1  Higashi-Shimbashi  Minato-ku  Tokyo  Japan,Finished
547,87,190,87,7,3,10/07/2005,Rm. 22  2-1-15 Kaminopporo 1 Jo  Atsubetsu Ward  Sapporo  Japan,Finished
548,5457,2433,2433,1,8,24/04/2000,No.20 building  197 Qingshuihe 1st Rd  Luohu District  Shenzhen  China,Finished
549,3473,4490,3473,7,5,04/09/2010,No.46 building  164 Zhongshan 5th Rd  Zimaling Shangquan  Zhongshan  China,Finished
550,110,3254,,6,6,26/11/2000,No.45 building  165 FuXingMenNei Street  XiCheng District  Beijing  China,Finished
551,5558,2889,5558,10,4,18/01/2019,256 West Market Street 3rd Floor  Akron  OH 44333  United States,Finished
552,3319,2148,,6,6,07/02/2011,28F  5-2-9 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Finished
553,1727,5774,1727,9,6,19/11/2016,47F  5-4-16 Kikusui 3 Jo  Shiroishi Ward   Sapporo  Japan,Finished
554,4045,2111,2111,6,8,05/08/2013,Room 29  CR Building  479 Sanlitun Road  Chaoyang District  Beijing  China,Finished
555,5656,5970,5656,5,3,07/02/2009,113 Wall Street 3rd Floor  Los Angeles  CA 90003  United States,Finished
556,1530,5397,5397,8,9,26/11/2008,No.24 building  375 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Finished
557,4111,4862,4862,6,9,12/04/2001,787 Alameda Street 3rd Floor  Los Angeles  CA 90002  United States,Finished
558,2499,1111,1111,7,9,04/04/2013,Rm. 10  1-1-15 Deshiro  Nishinari Ward  Osaka  Japan,Finished
559,5423,1646,5423,10,1,01/04/2004,No.32 Main building  614 Trafalgar Square  Charing Cross  Liverpool  WC2N 4JJ  United Kingdom,Finished
560,118,1345,118,6,3,01/07/2004,3F  497 Qingshuihe 1st Rd  Luohu District  Shenzhen  China,Finished
561,4473,4783,4783,0,3,28/10/2013,Room 10  917 2nd Zhongshan Road  Yuexiu District  Guangzhou  China,Finished
562,5574,842,842,3,8,28/09/2004,Flat 11  912 Cannon Street  Birmingham  B2 5EE  United Kingdom,Finished
563,3406,1667,1667,0,5,26/01/2017,17F  561 Qingshuihe 1st Rd  Luohu District  Shenzhen  China,Finished
564,2025,4698,2025,9,4,09/03/2014,No.1 building  372 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Finished
565,1303,4655,1303,8,0,15/03/2007,Room 14  CR Building  359 Dongtai 5th St  Dongguan  China,Finished
566,4321,3403,4321,4,2,14/09/2019,634 East Cooke Road 3rd Floor  Columbus  GA 43214  United States,Finished
567,2102,1975,1975,1,8,25/05/2006,Block 14  656 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Finished
568,4488,1663,1663,1,8,21/07/2013,11F  13 1-1 Honjocho  Yamatokoriyama  Nara  Japan,Finished
569,2383,2777,2383,6,0,01/09/2013,No.22 Main building  751 49/50 Strand  Charing Cross  Liverpool  WC2N 5LH  United Kingdom,Finished
570,5109,4940,4940,1,9,28/03/2022,Flat 15  963 Aigburth Rd  Aigburth  Liverpool  L17 9PE  United Kingdom,Finished
571,4651,1515,1515,1,2,08/04/2003,18F  4-9-9 Kamihigashi  Hirano Ward  Osaka  Japan,Finished
572,4722,2757,4722,7,4,16/08/2018,Rm. 23  11 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
573,2913,2738,2913,9,3,16/09/2018,575 Flatbush Ave 3rd Floor  Brooklyn  NY 11225  United States,Finished
574,5935,224,224,3,6,22/07/2005,Block 16  742 Redfern St  Liverpool  L20 8JB  United Kingdom,Finished
575,990,3583,3583,6,8,06/11/2015,763 Nostrand Ave 3rd Floor  Brooklyn  NY 11216  United States,Finished
576,1622,4408,1622,9,8,26/12/2014,127 Tremont Road 3rd Floor  Columbus  GA 43212  United States,Finished
577,5378,6153,5378,6,2,15/01/2004,Rm. 17  4 1-1 Honjocho  Yamatokoriyama  Nara  Japan,Finished
578,5802,5516,5802,8,7,10/04/2019,449 Bergen St Suite 35  Brooklyn  NY 11217  United States,Finished
579,127,1936,,2,2,24/07/2011,Flat 13  415 Cannon Street  Birmingham  B2 5EE  United Kingdom,Finished
580,1139,5777,5777,7,8,03/01/2019,532 Canal Street Suite 8  New York  NY 10013  United States,Finished
581,5833,2939,5833,6,4,07/09/2010,Flat 10  638 New Street  Birmingham  B2 4DB  United Kingdom,Finished
582,208,2101,,3,3,08/05/2005,Rm. 8  5-2-4 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Finished
583,1948,1445,1948,4,1,10/02/2005,42F  5-2-6 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Finished
584,1628,1801,1801,6,8,15/11/2009,Rm. 43  8 1-1 Honjocho  Yamatokoriyama  Nara  Japan,Finished
585,3014,3774,3014,10,3,10/11/2002,30F  40 Kengmei 15th Alley  Dongguan  China,Finished
586,1897,5683,1897,8,6,05/06/2009,No.41 building  94 Shennan Ave  Futian District  Shenzhen  China,Finished
587,5189,275,275,6,9,18/03/2001,855 Bank Street Apartment 11  New York  NY 10014  United States,Finished
588,2684,1023,2684,10,7,31/12/2014,No.48 building  657 Tangyuan Street 5th Alley  Airport Road  Baiyun  Guangzhou  China,Finished
589,961,291,,7,7,09/09/2003,Block 27  712 Wyngate Dr  Leicester  LE3 0UW  United Kingdom,Finished
590,425,2562,2562,4,8,18/02/2010,Block 22  126 Hanover Street  London  W1S 1YD  United Kingdom,Finished
591,3825,3783,3783,4,5,07/03/2014,26-kai  5-2-17 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Finished
592,3346,6140,3346,3,2,23/11/2007,Unit 40  Oxford Eco Centre  197 Cyril St  Braunstone Town  Leicester  LE3 2FF  United Kingdom,Finished
593,4478,5530,4478,8,3,03/01/2016,430 Canal Street Apartment 13  New York  NY 10013  United States,Finished
594,1674,467,1674,6,4,16/05/2013,37F  236 Daxin S Rd  Daxin Shangquan  Tianhe Qu  Zhongshan  China,Finished
595,1403,2991,2991,0,1,07/11/2015,Unit 5  Oxford Eco Centre  442 39 William IV St  Charing Cross  Liverpool  WC2N 4DD  United Kingdom,Finished
596,2370,5152,2370,5,2,18/08/2008,Flat 4  217 Maddox Street  London  W1S 1PU  United Kingdom,Finished
597,4488,5625,4488,9,6,01/05/2022,Block 44  45 Lodge Ln  Toxteth  Liverpool  L8 0SP  United Kingdom,Finished
598,1813,5278,5278,1,7,09/09/2019,Block 45  627 Lodge Ln  Toxteth  Liverpool  L8 0SP  United Kingdom,Finished
599,6156,5160,,6,6,15/07/2012,Flat 27  856 Maddox Street  London  W1S 1PU  United Kingdom,Finished
600,5620,5173,5173,7,8,05/10/2022,Room 4  363 Huanqu South Street 2nd Alley  Dongguan  China,Finished
601,2161,1980,1980,1,2,12/10/2009,39F  955 Jiangnan West Road  Haizhu District  Guangzhou  China,Finished
602,879,1612,879,6,5,16/09/2010,529 Bergen St 3rd Floor  Brooklyn  NY 11217  United States,Finished
603,4980,1613,1613,2,6,08/04/2010,Rm. 10  1-1-6 Deshiro  Nishinari Ward  Osaka  Japan,Finished
604,769,2647,769,9,3,25/02/2002,50F  9 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
605,542,2709,2709,0,3,15/10/2013,Flat 10  977 49/50 Strand  Charing Cross  Liverpool  WC2N 5LH  United Kingdom,Finished
606,940,132,,1,1,13/07/2016,Room 15  478 West Chang'an Avenue  Xicheng District  Beijing  China,Finished
607,4339,1357,4339,3,0,09/11/2005,137 Canal Street Apartment 31  New York  NY 10013  United States,Finished
608,1618,3862,3862,2,6,11/07/2004,479 East Cooke Road 3rd Floor  Columbus  GA 43214  United States,Finished
609,5100,1263,,8,8,16/12/2012,712 Canal Street Suite 10  New York  NY 10013  United States,Finished
610,1215,5698,1215,8,0,21/09/2008,32F  1-5-5  Higashi-Shimbashi  Minato-ku  Tokyo  Japan,Finished
611,6113,1147,1147,9,10,07/12/2003,No.15 building  176 Kengmei 15th Alley  Dongguan  China,Finished
612,5412,1070,5412,8,3,10/11/2004,No.49 building  202 Tianbei 1st Rd  Luohu District  Shenzhen  China,Finished
613,1287,1209,1209,5,7,18/02/2008,541 West Market Street Suite 7  Akron  OH 44333  United States,Finished
614,1851,5141,5141,8,9,01/11/2016,363 North Michigan Ave Apartment 10  Chicago  IL 60611  United States,Finished
615,3576,2756,2756,9,10,25/01/2017,Rm. 50  2-3-2 Yoyogi  Shibuya-ku  Tokyo  Japan,Finished
616,3108,4696,3108,10,1,25/04/2000,350 Wicklow Road Suite 42  Columbus  GA 43204  United States,Finished
617,3721,5016,5016,2,7,03/11/2010,Unit 22  Oxford Eco Centre  520 Hanover St  Liverpool  L1 4AF  United Kingdom,Finished
618,4002,6159,4002,9,5,10/08/2000,658 Pedway Apt 46  Chicago  IL 60601  United States,Finished
619,6186,4332,6186,9,5,15/03/2015,Block 8  696 Mosley St  Manchester  M2 3AQ  United Kingdom,Finished
620,4012,1800,1800,3,9,23/08/2005,Room 48  CR Building  620 Shanhu Rd  Dongguan  China,Finished
621,1787,3727,3727,4,5,07/05/2007,Room 30  730 Qingshuihe 1st Rd  Luohu District  Shenzhen  China,Finished
622,1599,2913,2913,5,9,06/09/2006,42 Pedway Apartment 36  Chicago  IL 60601  United States,Finished
623,2230,2951,2230,8,6,27/02/2007,Flat 19  840 Regent Street  London  W1B 2LX  United Kingdom,Finished
624,4203,3099,4203,10,5,18/04/2006,Room 37  797 Huaxia St  Jinghua Shangquan  Zhongshan  China,Finished
625,1455,3042,3042,4,8,05/07/2021,No.16 Main building  539 Wyngate Dr  Leicester  LE3 0UW  United Kingdom,Finished
626,4571,5064,4571,5,0,10/05/2001,645 Grape Street 3rd Floor  Los Angeles  CA 90002  United States,Finished
627,2082,4541,4541,5,8,08/01/2013,Room 14  CR Building  457 Tianhe Road  Tianhe District  Guangzhou  China,Finished
628,1762,1947,1947,6,8,22/11/2007,Flat 15  50 Regent Street  London  W1B 2LX  United Kingdom,Finished
629,2692,3723,3723,3,4,14/10/2016,No.17 Main building  51 Aigburth Rd  Aigburth  Liverpool  L17 9PE  United Kingdom,Finished
630,3450,1166,3450,9,7,12/12/2006,491 Lark Street Apt 48  Albany  NY 12210  United States,Finished
631,1417,3488,3488,0,8,08/11/2002,No.38 building  No. 150  Shuangqing Rd  Chenghua District  Chengdu  China,Finished
632,4136,3513,3513,0,6,17/05/2004,Rm. 38  1-5-11  Higashi-Shimbashi  Minato-ku  Tokyo  Japan,Finished
633,1885,3974,1885,3,2,19/03/2009,27-kai  2-3-4 Yoyogi  Shibuya-ku  Tokyo  Japan,Finished
634,3153,5342,5342,0,2,30/10/2022,Rm. 36  2-3-20 Yoyogi  Shibuya-ku  Tokyo  Japan,Finished
635,5588,5859,5859,1,6,03/08/2003,47 State Street 3rd Floor  Albany  NY 12203  United States,Finished
636,4132,4047,4132,9,5,05/04/2001,No.41 Main building  471 39 William IV St  Charing Cross  Liverpool  WC2N 4DD  United Kingdom,Finished
637,1631,720,1631,6,1,01/04/2010,Unit 50  Oxford Eco Centre  444 Earle Rd  Liverpool  L7 6HD  United Kingdom,Finished
638,5404,5852,5852,5,9,26/07/2013,34F  239 East Wangfujing Street  Dongcheng District   Beijing  China,Finished
639,2778,626,2778,8,4,25/11/2016,Unit 1  Oxford Eco Centre  571 Papworth Rd  Trumpington  Cambridge  CB2 0AY  United Kingdom,Finished
640,1652,4167,1652,8,4,25/10/2006,No.30 building  644 Huanqu South Street 2nd Alley  Dongguan  China,Finished
641,2775,894,2775,9,1,13/09/2018,Block 7  411 Portland St  Manchester  M1 3LA  United Kingdom,Finished
642,2017,2625,2017,2,0,23/02/2014,No.45 Main building  117 Maddox Street  London  W1S 1PU  United Kingdom,Finished
643,3168,730,730,1,3,16/12/2016,898 Bank Street 3rd Floor  New York  NY 10014  United States,Finished
644,1031,5882,1031,8,6,06/04/2000,Rm. 18  5-19-18 Shinei 4 Jo  Kiyota Ward  Sapporo  Japan,Finished
645,383,4147,4147,2,9,18/07/2007,950 State Street Suite 49  Albany  NY 12203  United States,Finished
646,2773,4004,4004,7,10,28/06/2019,No.2 building  660 Hongqiao Rd.  Xu Hui District  Shanghai  China,Finished
647,2486,1854,2486,6,1,17/09/2010,15-kai  11 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
648,6226,323,323,7,9,23/06/2009,Room 33  CR Building  555 West Chang'an Avenue  Xicheng District  Beijing  China,Finished
649,3982,196,3982,7,2,23/05/2011,Block 47  922 Volac Park  Grantchester Rd  Cambridge  CB3 9ED  United Kingdom,Finished
650,1424,361,1424,8,2,29/12/2004,Block 12  200 Osney Mead  Oxford  OX2 0ES  United Kingdom,Finished
651,5674,1914,,5,5,25/10/2015,Room 30  722 Daxin S Rd  Daxin Shangquan  Tianhe Qu  Zhongshan  China,Finished
652,587,4935,4935,1,2,07/09/2009,638 Collier Road 3rd Floor  Akron  OH 44320  United States,Finished
653,4137,64,4137,4,1,03/05/2003,Room 37  CR Building  341 028 County Rd  Yanqing District  Beijing  China,Finished
654,6051,4704,4704,3,6,16/02/2004,Rm. 42  5-2-4 Higashi Gotanda  Shinagawa-ku   Tokyo  Japan,Finished
655,728,880,728,6,0,11/12/2003,Unit 11  Oxford Eco Centre  108 Earle Rd  Liverpool  L7 6HD  United Kingdom,Finished
656,2794,605,2794,8,6,01/10/2012,No.49 building  880 Kengmei 15th Alley  Dongguan  China,Finished
657,1181,1186,1186,3,8,28/09/2014,10-kai  10 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
658,4736,5996,5996,4,5,27/07/2002,No.46 Main building  34 49/50 Strand  Charing Cross  Liverpool  WC2N 5LH  United Kingdom,Finished
659,4447,4204,4204,0,7,26/12/2001,46-kai  1-7-5 Omido  Higashiosaka  Osaka  Japan,Finished
660,140,4915,140,2,0,03/03/2018,49F  14 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
661,1679,2173,1679,6,2,18/10/2008,848 Flatbush Ave Suite 36  Brooklyn  NY 11225  United States,Finished
662,3971,5903,3971,4,2,01/04/2018,No.47 building  No. 252  Shuangqing Rd  Chenghua District  Chengdu  China,Finished
663,1612,5112,1612,7,6,07/10/2021,31F  10 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
664,871,2433,2433,2,6,04/07/2008,Room 5  960 Tangyuan Street 5th Alley  Airport Road  Baiyun  Guangzhou  China,Finished
665,2727,4746,2727,5,4,22/07/2005,No.9 Main building  370 Sackville St  Manchester  M1 3BB  United Kingdom,Finished
666,38,2569,2569,2,7,14/09/2006,319 Rush Street Apt 23  Chicago  IL 60611  United States,Finished
667,5978,4493,,10,10,02/10/2011,No.3 building  13 68 Qinghe Middle St  Haidian District  Beijing  China,Finished
668,5094,238,5094,9,2,02/12/2007,14F  2-5-5 Chitose  Atsuta Ward  Nagoya  Japan,Finished
669,3233,5335,,3,3,29/04/2005,No.10 building  624 NO.6  YuShuang Road  ChengHua Distric  Chengdu  China,Finished
670,1563,4598,,7,7,17/04/2004,Flat 25  739 Elms Rd  Botley  Oxford  OX2 9JS  United Kingdom,Finished
671,1504,172,1504,6,5,14/04/2021,235 East Cooke Road 3rd Floor  Columbus  GA 43214  United States,Finished
672,5216,2396,5216,4,3,07/06/2002,Unit 17  Oxford Eco Centre  7 Earle Rd  Liverpool  L7 6HD  United Kingdom,Finished
673,2593,5782,5782,3,5,31/07/2004,222 1st Ave Apartment 6  Brooklyn  NY 11220  United States,Finished
674,4467,2913,2913,0,5,15/11/2006,No.10 Main building  276 Silver St  Newnham  Cambridge  CB3 9EL  United Kingdom,Finished
675,1307,4523,1307,6,3,09/07/2015,781 Alameda Street Apt 32  Los Angeles  CA 90002  United States,Finished
676,5645,5841,5645,8,3,15/11/2017,Block 14  265 Volac Park  Grantchester Rd  Cambridge  CB3 9ED  United Kingdom,Finished
677,3899,4479,4479,0,2,10/10/2012,33F  1-7-10 Omido  Higashiosaka  Osaka  Japan,Finished
678,3747,4293,4293,7,8,06/03/2014,36F  2-1-16 Kaminopporo 1 Jo  Atsubetsu Ward  Sapporo  Japan,Finished
679,6093,2571,2571,5,7,16/02/2016,48F  682 Daxin S Rd  Daxin Shangquan  Tianhe Qu  Zhongshan  China,Finished
680,2084,5512,2084,7,6,22/03/2012,Rm. 32  6 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
681,5878,2221,2221,2,6,28/01/2013,Room 21  15 Xiaoping E Rd  Baiyun   Guangzhou  China,Finished
682,3181,5193,5193,2,6,19/12/2007,527 Rush Street 3rd Floor  Chicago  IL 60611  United States,Finished
683,117,2153,117,8,7,03/05/2014,No.1 building  326 East Wangfujing Street  Dongcheng District   Beijing  China,Finished
684,3644,587,587,1,7,01/07/2005,Rm. 11  1-5-16  Higashi-Shimbashi  Minato-ku  Tokyo  Japan,Finished
685,4498,2411,4498,5,1,21/05/2015,171 Ridgewood Road Apt 50  Akron  OH 44321  United States,Finished
686,1285,387,1285,8,3,16/08/2002,147 Lark Street Suite 20  Albany  NY 12210  United States,Finished
687,5444,3332,,0,0,14/04/2000,Flat 37  788 Hanover St  Liverpool  L1 4AF  United Kingdom,Finished
688,5013,5367,5367,6,7,04/08/2011,Block 23  126 Narborough Rd  Leicester  LE3 2FT  United Kingdom,Finished
689,4589,4787,4787,3,8,26/05/2005,43-kai  3 3-803 Kusunokiajima  Kita Ward  Nagoya  Japan,Finished
690,1145,2166,2166,0,6,19/07/2001,Rm. 17  1-1-18 Deshiro  Nishinari Ward  Osaka  Japan,Finished
691,3008,1522,3008,5,3,11/05/2020,Room 30  CR Building  967 68 Qinghe Middle St  Haidian District  Beijing  China,Finished
692,2539,5147,5147,5,9,06/03/2022,Flat 36  38 49/50 Strand  Charing Cross  Liverpool  WC2N 5LH  United Kingdom,Finished
693,5070,2890,5070,6,0,17/05/2022,498 Figueroa Street Apt 33  Los Angeles  CA 90037  United States,Finished
694,2159,4466,2159,6,1,13/07/2007,35-kai  16 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
695,1968,4539,4539,8,10,31/10/2010,46F  370 Yueliu Rd  Fangshan District  Beijing  China,Finished
696,3904,6031,6031,1,4,11/08/2007,Rm. 15  3-15-2 Ginza  Chuo-ku  Tokyo  Japan,Finished
697,1857,5939,1857,10,1,29/09/2005,29F  64 Shennan Ave  Futian District  Shenzhen  China,Finished
698,602,1083,602,7,0,23/07/2016,92 Ridgewood Road Apt 42  Akron  OH 44321  United States,Finished
699,1605,5580,5580,7,8,05/09/2001,Unit 45  Oxford Eco Centre  403 Lodge Ln  Toxteth  Liverpool  L8 0SP  United Kingdom,Finished
700,1217,4150,4150,2,6,06/03/2021,589 Diplomacy Drive Suite 48  Columbus  GA 43228  United States,Finished
701,4528,1209,,9,9,29/11/2014,25-kai  3-27-20 Higashitanabe  Higashisumiyoshi Ward  Osaka  Japan,Finished
702,1896,388,388,3,4,22/08/2022,No.1 building  138 Xue Yuan Yi Xiang  Longgang  Shenzhen  China,Finished
703,1407,3083,1407,10,1,30/03/2004,36F  5-2-9 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Finished
704,1695,2250,1695,10,9,11/07/2014,19-kai  3-9-20 Gakuenminami  Nara  Japan,Finished
705,2291,3437,3437,2,3,15/12/2008,Flat 5  609 Mosley St  Manchester  M2 3AQ  United Kingdom,Finished
706,968,3256,968,6,2,10/07/2003,Rm. 50  12 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
707,3069,6013,3069,5,2,08/04/2003,11F  3-27-19 Higashitanabe  Higashisumiyoshi Ward  Osaka  Japan,Finished
708,5578,5747,5747,2,3,20/06/2013,474 Fern Street 3rd Floor  Akron  OH 44307  United States,Finished
709,4586,422,422,3,6,19/02/2013,Room 29  CR Building  960 Xiaoping E Rd  Baiyun   Guangzhou  China,Finished
710,2276,28,2276,4,2,13/06/2013,19F  2-1-3 Kaminopporo 1 Jo  Atsubetsu Ward  Sapporo  Japan,Finished
711,1341,4059,1341,6,2,29/11/2003,No.38 building  619 East Wangfujing Street  Dongcheng District   Beijing  China,Finished
712,3844,4744,3844,6,4,19/08/2007,Room 12  CR Building  97 Sanlitun Road  Chaoyang District  Beijing  China,Finished
713,464,5806,5806,5,7,15/12/2004,Flat 28  344 Elms Rd  Botley  Oxford  OX2 9JS  United Kingdom,Finished
714,868,3347,868,8,4,07/02/2006,23F  6-1-10  Miyanomori 4 Jo  Chuo Ward  Sapporo  Japan,Finished
715,333,4053,4053,3,6,07/10/2013,3-kai  5-2-9 Kikusui 3 Jo  Shiroishi Ward  Sapporo  Japan,Finished
716,1599,3351,1599,7,1,12/05/2021,78 Rush Street Apartment 26  Chicago  IL 60611  United States,Finished
717,5881,4520,5881,6,3,12/01/2014,25F  4-9-4 Kamihigashi  Hirano Ward  Osaka  Japan,Finished
718,1987,5491,1987,6,2,17/07/2004,No.35 building  269 Dong Zhi Men  Dongcheng District  Beijing  China,Finished
719,4178,3600,3600,3,10,06/10/2015,30-kai  2-3-13 Yoyogi  Shibuya-ku  Tokyo  Japan,Finished
720,5533,4116,4116,5,9,31/07/2006,Flat 40  938 Little Clarendon St  Oxford  OX1 2HU  United Kingdom,Finished
721,750,3442,3442,7,8,14/04/2001,Room 2  246 Yueliu Rd  Fangshan District  Beijing  China,Finished
722,1070,1188,1070,8,3,03/01/2012,Room 13  579 Tianhe Road  Tianhe District  Guangzhou  China,Finished
723,1545,4288,1545,2,1,20/02/2020,21F  1-1-2 Deshiro  Nishinari Ward  Osaka  Japan,Finished
724,1655,1300,1300,5,6,22/10/2006,Flat 16  440 Aigburth Rd  Aigburth  Liverpool  L17 9PE  United Kingdom,Finished
725,3204,3793,3204,7,3,29/12/2003,22F  1-7-10 Omido  Higashiosaka  Osaka  Japan,Finished
726,5120,4796,5120,7,1,06/11/2006,22-kai  1-5-20  Higashi-Shimbashi  Minato-ku  Tokyo  Japan,Finished
727,1538,5990,5990,5,8,17/07/2016,454 Grape Street 3rd Floor  Los Angeles  CA 90002  United States,Finished
728,2130,4679,2130,9,7,06/03/2013,339 Fern Street Suite 40  Akron  OH 44307  United States,Finished
729,5221,4268,4268,8,10,30/10/2004,41F  5-19-10 Shinei 4 Jo  Kiyota Ward  Sapporo  Japan,Finished
730,2933,1072,2933,10,2,14/08/2012,Room 27  CR Building  308 West Chang'an Avenue  Xicheng District  Beijing  China,Finished
731,749,1204,749,6,3,18/09/2007,Room 41  CR Building  875 Xiaoping E Rd  Baiyun   Guangzhou  China,Finished
732,1168,5427,5427,1,9,20/04/2015,360 Grape Street 3rd Floor  Los Angeles  CA 90002  United States,Finished
733,3948,4240,3948,9,1,27/10/2006,7F  3-15-13 Ginza  Chuo-ku  Tokyo  Japan,Finished
734,3468,991,3468,10,1,03/11/2018,Rm. 11  12 1-1715 Sekohigashi  Moriyama Ward  Nagoya  Japan,Finished
735,3445,3095,3095,5,8,10/11/2008,Flat 16  967 Pollen Street  London  W1S 1NG  United Kingdom,Finished
