14085;Karabulak FC;28/06/2025;140355;|Karabulak FC
14086;Ladispoli FC;31/08/2023;68648;|Ladispoli FC
14087;Yarumal FC;17/04/2022;128201;|Yarumal FC
14088;Ayagöz FC;13/07/2024;90795;|Ayagöz FC
14089;Zanesville FC;16/05/2024;76377;|Zanesville FC
14090;Newnan FC;23/02/2022;102227;|Newnan FC
14091;Kitaibaraki FC;02/05/2025;105524;|Kitaibaraki FC
14092;Almenara FC;27/01/2024;147357;|Almenara FC
14093;Shakopee FC;20/09/2022;32078;|Shakopee FC
14094;Gaolincun FC;28/05/2024;66954;|Gaolincun FC
14095;Nowa Sól FC;08/08/2022;50250;|Nowa Sól FC
14096;Mondragon FC;07/12/2022;24785;|Mondragon FC
14097;Brighton FC;30/04/2025;104281;|Brighton FC
14098;Catonsville FC;09/06/2024;4488;|Catonsville FC
14099;Wijchen FC;02/11/2025;69288;|Wijchen FC
14100;Rancho Palos Verdes FC;08/11/2025;39749;|Rancho Palos Verdes FC
14101;Baichigan FC;11/06/2022;123301;|Baichigan FC
14102;Kirchheim unter Teck FC;13/02/2024;90512;|Kirchheim unter Teck FC
14103;Maayon FC;07/05/2025;131398;|Maayon FC
14104;Alcala FC;25/05/2023;109144;|Alcala FC
14105;Verkhnyaya Salda FC;06/09/2023;44423;|Verkhnyaya Salda FC
14106;Mableton FC;10/04/2022;53617;|Mableton FC
14107;Santo Tomas FC;13/02/2022;68613;|Santo Tomas FC
14108;Komoro FC;04/07/2022;60440;|Komoro FC
14109;Morrinhos FC;16/10/2023;36840;|Morrinhos FC
14110;Bury Saint Edmunds FC;09/11/2025;75801;|Bury Saint Edmunds FC
14111;New Tecumseth FC;27/09/2024;39858;|New Tecumseth FC
14112;Leinfelden-Echterdingen FC;22/12/2024;94257;|Leinfelden-Echterdingen FC
14113;Mount Laurel FC;25/05/2025;65398;|Mount Laurel FC
14114;Coppell FC;23/02/2024;21807;|Coppell FC
14115;Lasam FC;02/12/2024;54496;|Lasam FC
14116;Nazilli FC;14/10/2024;113458;|Nazilli FC
14117;Szigetszentmiklós FC;11/10/2025;74850;|Szigetszentmiklós FC
14118;Antequera FC;29/04/2023;72570;|Antequera FC
14119;Sovetsk FC;07/10/2023;132569;|Sovetsk FC
14120;Linton Hall FC;15/09/2023;124450;|Linton Hall FC
14121;La Libertad FC;16/07/2023;127735;|La Libertad FC
14122;Tanxia FC;30/09/2025;110147;|Tanxia FC
14123;Tiegan FC;26/01/2024;41126;|Tiegan FC
14124;Moline FC;30/12/2025;1116;|Moline FC
14125;El Tocuyo FC;18/06/2023;24012;|El Tocuyo FC
14126;Qiryat Yam FC;18/03/2025;20484;|Qiryat Yam FC
14127;Niquero FC;18/06/2022;15724;|Niquero FC
14128;Arauquita FC;21/05/2024;80982;|Arauquita FC
14129;Girau do Ponciano FC;18/09/2022;36002;|Girau do Ponciano FC
14130;Penn Hills FC;24/10/2023;103499;|Penn Hills FC
14131;Chaves FC;17/01/2022;38874;|Chaves FC
14132;Compiègne FC;07/06/2024;87837;|Compiègne FC
14133;Hellevoetsluis FC;14/07/2022;147327;|Hellevoetsluis FC
14134;Thionville FC;22/10/2025;100470;|Thionville FC
14135;São Mateus do Sul FC;04/01/2024;133819;|São Mateus do Sul FC
14136;Delaware FC;12/09/2025;115896;|Delaware FC
14137;Kovv?r FC;14/10/2023;59748;|Kovv?r FC
14138;Järvenpää FC;13/11/2022;53558;|Järvenpää FC
14139;Anyuan FC;16/03/2022;124258;|Anyuan FC
14140;Villanueva FC;25/11/2024;50600;|Villanueva FC
14141;Ceyhan FC;06/11/2024;28441;|Ceyhan FC
14142;Yingzhou Linchang FC;29/11/2025;70281;|Yingzhou Linchang FC
14143;San Juan FC;15/12/2024;131342;|San Juan FC
14144;Unzen FC;17/07/2022;3893;|Unzen FC
14145;Temryuk FC;19/09/2024;30999;|Temryuk FC
14146;Guaduas FC;23/12/2023;71183;|Guaduas FC
14147;Westfield FC;06/12/2024;8784;|Westfield FC
14148;Amami FC;10/04/2024;124471;|Amami FC
14149;Vallehermoso FC;08/05/2023;17814;|Vallehermoso FC
14150;Tagbina FC;17/12/2024;67081;|Tagbina FC
14151;Bensheim FC;01/05/2022;34514;|Bensheim FC
14152;Paraíba do Sul FC;22/11/2025;107608;|Paraíba do Sul FC
14153;Shanhe FC;07/08/2022;87499;|Shanhe FC
14154;Boles?awiec FC;04/04/2023;133133;|Boles?awiec FC
14155;Shelton FC;08/03/2025;112938;|Shelton FC
14156;Sumoto FC;16/11/2023;54535;|Sumoto FC
14157;Awaji FC;03/12/2023;36217;|Awaji FC
14158;Tampakan FC;03/05/2024;50811;|Tampakan FC
14159;Kabuga FC;25/06/2022;64665;|Kabuga FC
14160;Marcianise FC;22/08/2023;19040;|Marcianise FC
14161;Jeremoabo FC;08/01/2025;131719;|Jeremoabo FC
14162;Mobo FC;05/08/2025;2283;|Mobo FC
14163;Westerville FC;29/04/2023;36741;|Westerville FC
14164;Lemgo FC;22/07/2024;44382;|Lemgo FC
14165;Ciudad Barrios FC;06/03/2023;105888;|Ciudad Barrios FC
14166;Mucuri FC;10/11/2023;103932;|Mucuri FC
14167;Manassas FC;22/11/2025;15582;|Manassas FC
14168;Ciudad Darío FC;11/10/2024;56305;|Ciudad Darío FC
14169;Geel FC;23/07/2025;343;|Geel FC
14170;Upper Hutt FC;19/08/2022;24575;|Upper Hutt FC
14171;Anglet FC;25/05/2024;126311;|Anglet FC
14172;Dois Vizinhos FC;08/10/2024;62056;|Dois Vizinhos FC
14173;Pirmasens FC;08/10/2022;28296;|Pirmasens FC
14174;Kearny FC;08/04/2022;38815;|Kearny FC
14175;Chambas FC;05/07/2025;37008;|Chambas FC
14176;Sint-Truiden FC;22/05/2024;98215;|Sint-Truiden FC
14177;Nabas FC;11/12/2025;19728;|Nabas FC
14178;Ostfildern FC;05/02/2025;66339;|Ostfildern FC
14179;Maarssen FC;02/07/2023;46764;|Maarssen FC
14180;Los Banos FC;28/12/2023;112581;|Los Banos FC
14181;Segovia FC;23/12/2025;87833;|Segovia FC
14182;Uozu FC;13/12/2023;20484;|Uozu FC
14183;Bagua Grande FC;17/05/2023;25074;|Bagua Grande FC
14184;Pyt’-Yakh FC;25/05/2024;110253;|Pyt’-Yakh FC
14185;El Tumbador FC;06/11/2024;102408;|El Tumbador FC
14186;Maddela FC;01/06/2023;116246;|Maddela FC
14187;Mambusao FC;15/01/2023;34187;|Mambusao FC
14188;Kat? FC;08/02/2022;3277;|Kat? FC
14189;Novozybkov FC;16/07/2024;128109;|Novozybkov FC
14190;Taicheng FC;12/06/2024;143608;|Taicheng FC
14191;Colomiers FC;01/11/2024;141235;|Colomiers FC
14192;Richmond FC;30/08/2025;5108;|Richmond FC
14193;Lobo FC;16/09/2023;45964;|Lobo FC
14194;Osório FC;15/03/2025;10541;|Osório FC
14195;Inhambupe FC;01/06/2025;81693;|Inhambupe FC
14196;Chebarkul FC;19/09/2025;35672;|Chebarkul FC
14197;Romny FC;23/05/2022;33401;|Romny FC
14198;Maragondon FC;14/11/2025;46774;|Maragondon FC
14199;Gap FC;23/01/2023;94233;|Gap FC
14200;Balaoan FC;10/04/2022;67734;|Balaoan FC
14201;Yomitan FC;17/02/2022;65655;|Yomitan FC
14202;Hempfield FC;11/07/2025;64604;|Hempfield FC
14203;Spanish Fork FC;22/04/2025;48946;|Spanish Fork FC
14204;Dronten FC;01/12/2023;14413;|Dronten FC
14205;Barreiros FC;31/05/2025;110969;|Barreiros FC
14206;Woodstock FC;23/07/2025;94632;|Woodstock FC
14207;Belleville FC;05/07/2022;108090;|Belleville FC
14208;Mangaratiba FC;13/03/2024;100996;|Mangaratiba FC
14209;Maplewood FC;16/08/2023;19170;|Maplewood FC
14210;Rio Real FC;06/04/2024;40694;|Rio Real FC
14211;Schwäbisch Hall FC;15/08/2023;114451;|Schwäbisch Hall FC
14212;Cuito Cuanavale FC;21/10/2025;45309;|Cuito Cuanavale FC
14213;Valladolid FC;21/05/2023;50844;|Valladolid FC
14214;Abadan FC;14/03/2022;66255;|Abadan FC
14215;Caeté FC;09/04/2024;93590;|Caeté FC
14216;São Bento FC;11/07/2024;124945;|São Bento FC
14217;Zoumi FC;04/02/2024;19805;|Zoumi FC
14218;Lugoj FC;12/06/2023;123107;|Lugoj FC
14219;Pereslavl’-Zalesskiy FC;12/01/2023;90530;|Pereslavl’-Zalesskiy FC
14220;Zhujiezhen FC;24/10/2023;131749;|Zhujiezhen FC
14221;Bañga FC;06/01/2024;79927;|Bañga FC
14222;Tomar FC;12/03/2024;116742;|Tomar FC
14223;Gon?b?d FC;28/05/2025;82995;|Gon?b?d FC
14224;Weißenfels FC;08/11/2022;133412;|Weißenfels FC
14225;Pie de Pató FC;04/02/2023;83365;|Pie de Pató FC
14226;Boucherville FC;27/07/2025;52015;|Boucherville FC
14227;Yalutorovsk FC;18/08/2025;57672;|Yalutorovsk FC
14228;Arys FC;06/07/2024;121792;|Arys FC
14229;Siay FC;02/02/2024;34404;|Siay FC
14230;Heemskerk FC;08/09/2024;146087;|Heemskerk FC
14231;Komono FC;27/09/2024;3427;|Komono FC
14232;Vahdat FC;27/02/2023;112605;|Vahdat FC
14233;Sciacca FC;08/10/2022;32694;|Sciacca FC
14234;Freiberg FC;02/11/2025;69044;|Freiberg FC
14235;Barra de São Francisco FC;13/07/2024;93001;|Barra de São Francisco FC
14236;Nanuque FC;10/08/2022;88561;|Nanuque FC
14237;Pottsville FC;02/08/2023;114129;|Pottsville FC
14238;Channar?yapatna FC;05/09/2022;20252;|Channar?yapatna FC
14239;Buxtehude FC;06/03/2023;84536;|Buxtehude FC
14240;Columbia FC;20/10/2025;36396;|Columbia FC
14241;La Unión FC;26/12/2025;51291;|La Unión FC
14242;Santo Antônio de Pádua FC;16/08/2024;16190;|Santo Antônio de Pádua FC
14243;Pechora FC;21/12/2022;52846;|Pechora FC
14244;Bartlett FC;04/05/2025;139214;|Bartlett FC
14245;Douar Laouamra FC;22/06/2023;55917;|Douar Laouamra FC
14246;Bluefield FC;21/03/2023;93785;|Bluefield FC
14247;Fitchburg FC;16/12/2024;21672;|Fitchburg FC
14248;Leyte FC;18/04/2023;72344;|Leyte FC
14249;Panglao FC;22/11/2022;146150;|Panglao FC
14250;Rovereto FC;29/12/2025;50233;|Rovereto FC
14251;Braine-l’Alleud FC;12/06/2022;75528;|Braine-l’Alleud FC
14252;Rizal FC;19/05/2025;957;|Rizal FC
14253;Agano FC;24/01/2025;57319;|Agano FC
14254;Huaura FC;01/01/2025;36894;|Huaura FC
14255;Marion FC;27/02/2025;60477;|Marion FC
14256;Xinguara FC;24/06/2023;132509;|Xinguara FC
14257;Iesi FC;02/06/2024;108805;|Iesi FC
14258;Hückelhoven FC;18/08/2022;39031;|Hückelhoven FC
14259;Ban Bang Khu Lat FC;16/12/2024;142884;|Ban Bang Khu Lat FC
14260;Maihar FC;23/02/2025;72948;|Maihar FC
14261;Taysan FC;12/02/2024;122210;|Taysan FC
14262;Uray FC;25/05/2022;110259;|Uray FC
14263;Cabatuan FC;20/05/2024;41950;|Cabatuan FC
14264;Dingras FC;03/02/2025;124776;|Dingras FC
14265;Cumbal FC;13/12/2024;78191;|Cumbal FC
14266;Payabon FC;12/01/2022;89466;|Payabon FC
14267;Bình Long FC;25/06/2022;109727;|Bình Long FC
14268;Halberstadt FC;11/07/2025;90211;|Halberstadt FC
14269;Cedar Falls FC;11/02/2025;138972;|Cedar Falls FC
14270;Augusto Correa FC;25/11/2024;40170;|Augusto Correa FC
14271;Yian FC;09/03/2025;55644;|Yian FC
14272;Al Q?‘idah FC;18/01/2024;128334;|Al Q?‘idah FC
14273;Maintal FC;17/07/2024;14319;|Maintal FC
14274;Neumarkt FC;04/02/2025;49075;|Neumarkt FC
14275;Lilio FC;28/04/2023;95724;|Lilio FC
14276;Buffalo Grove FC;15/07/2024;38045;|Buffalo Grove FC
14277;Andradas FC;05/12/2022;124501;|Andradas FC
14278;Jamestown FC;08/06/2024;46688;|Jamestown FC
14279;Pyu FC;10/05/2022;94037;|Pyu FC
14280;Corigliano Calabro FC;10/01/2022;52427;|Corigliano Calabro FC
14281;Asunción Mita FC;18/09/2023;113983;|Asunción Mita FC
14282;Woodlawn FC;14/07/2024;53678;|Woodlawn FC
14283;Hofheim FC;29/06/2023;99655;|Hofheim FC
14284;São Manuel FC;13/04/2023;116533;|São Manuel FC
14285;Aracataca FC;15/01/2022;95609;|Aracataca FC
14286;Aizawa FC;19/10/2022;100385;|Aizawa FC
14287;Sirinhaém FC;24/01/2025;4624;|Sirinhaém FC
14288;Clarksburg FC;19/08/2022;129689;|Clarksburg FC
14289;Zainsk FC;30/07/2024;29447;|Zainsk FC
14290;Royal Palm Beach FC;22/08/2024;137346;|Royal Palm Beach FC
14291;Junnar FC;13/06/2022;87757;|Junnar FC
14292;Imbituba FC;11/06/2022;74649;|Imbituba FC
14293;?zu FC;02/11/2025;58444;|?zu FC
14294;Jipijapa FC;03/03/2025;63639;|Jipijapa FC
14295;Malalag FC;20/07/2025;108107;|Malalag FC
14296;Túquerres FC;11/02/2025;98372;|Túquerres FC
14297;Glenrothes FC;05/08/2023;21131;|Glenrothes FC
14298;Löhne FC;25/11/2025;132491;|Löhne FC
14299;Marion FC;31/05/2024;110887;|Marion FC
14300;Eboli FC;08/11/2025;116664;|Eboli FC
14301;O?wi?cim FC;04/12/2023;114771;|O?wi?cim FC
14302;Covington FC;24/07/2025;141330;|Covington FC
14303;Plaridel FC;28/01/2022;147911;|Plaridel FC
14304;Schorndorf FC;12/09/2022;139560;|Schorndorf FC
14305;Balud FC;25/10/2024;18854;|Balud FC
14306;Freital FC;01/04/2022;30395;|Freital FC
14307;San Fernando de Henares FC;01/03/2024;22448;|San Fernando de Henares FC
14308;Belaya Kalitva FC;07/04/2022;31634;|Belaya Kalitva FC
14309;Coram FC;24/01/2023;43015;|Coram FC
14310;Whanganui FC;29/05/2025;87700;|Whanganui FC
14311;Santa Eulalia del Río FC;09/08/2025;97099;|Santa Eulalia del Río FC
14312;Tietê FC;07/12/2023;21975;|Tietê FC
14313;Gourcy FC;19/11/2023;106168;|Gourcy FC
14314;Arawa FC;09/11/2025;133645;|Arawa FC
14315;Friendswood FC;13/12/2025;10983;|Friendswood FC
14316;Águas Belas FC;16/11/2022;90816;|Águas Belas FC
14317;Považská Bystrica FC;13/06/2024;82230;|Považská Bystrica FC
14318;Santo Niño FC;29/01/2022;114305;|Santo Niño FC
14319;Montélimar FC;11/09/2023;74996;|Montélimar FC
14320;Itoigawa FC;26/09/2024;121699;|Itoigawa FC
14321;Indian Trail FC;02/09/2025;58321;|Indian Trail FC
14322;Sar?qib FC;28/02/2022;68217;|Sar?qib FC
14323;Kasumigaura FC;29/08/2023;23308;|Kasumigaura FC
14324;San Agustín Acasaguastlán FC;23/11/2023;67853;|San Agustín Acasaguastlán FC
14325;Sejenane FC;01/11/2022;88686;|Sejenane FC
14326;Woburn FC;22/03/2023;146606;|Woburn FC
14327;Camargo FC;09/05/2025;61675;|Camargo FC
14328;Medgidia FC;13/09/2023;22487;|Medgidia FC
14329;Santiago Nonualco FC;07/08/2025;16688;|Santiago Nonualco FC
14330;Mtsensk FC;14/02/2022;21993;|Mtsensk FC
14331;Tutayev FC;26/01/2023;130109;|Tutayev FC
14332;Vyshneve FC;09/10/2025;27459;|Vyshneve FC
14333;Hangu FC;14/11/2022;120821;|Hangu FC
14334;Longtang FC;20/08/2023;50438;|Longtang FC
14335;K?limpong FC;04/10/2024;74204;|K?limpong FC
14336;The Acreage FC;26/03/2024;118917;|The Acreage FC
14337;Raxruhá FC;14/12/2023;19989;|Raxruhá FC
14338;Oroqen Zizhiqi FC;10/02/2024;114179;|Oroqen Zizhiqi FC
14339;Sagae FC;15/02/2023;12474;|Sagae FC
14340;Raub FC;15/11/2024;87013;|Raub FC
14341;Holyoke FC;09/08/2022;9700;|Holyoke FC
14342;Amursk FC;10/10/2024;144385;|Amursk FC
14343;Baksan FC;29/01/2024;107428;|Baksan FC
14344;Otavalo FC;25/12/2024;21164;|Otavalo FC
14345;Maddaloni FC;29/03/2025;25618;|Maddaloni FC
14346;Skövde FC;27/06/2024;75452;|Skövde FC
14347;South Valley FC;05/10/2025;78111;|South Valley FC
14348;Altagracia de Orituco FC;12/10/2025;75224;|Altagracia de Orituco FC
14349;Siniloan FC;10/12/2022;24944;|Siniloan FC
14350;Fondi FC;07/05/2022;138920;|Fondi FC
14351;Isfara FC;21/03/2024;22090;|Isfara FC
14352;Jayr?d FC;03/06/2023;604;|Jayr?d FC
14353;Zhongbai FC;17/10/2024;70978;|Zhongbai FC
14354;Ettlingen FC;27/11/2023;109319;|Ettlingen FC
14355;Alashankou FC;15/10/2023;24792;|Alashankou FC
14356;Tarauacá FC;23/06/2024;130445;|Tarauacá FC
14357;Jiaozishan FC;16/04/2025;27410;|Jiaozishan FC
14358;Porto Alexandre FC;18/10/2024;11497;|Porto Alexandre FC
14359;Torrington FC;02/02/2022;67744;|Torrington FC
14360;Pamplona FC;01/09/2023;100364;|Pamplona FC
14361;Baco FC;13/09/2023;39750;|Baco FC
14362;Alimodian FC;08/08/2023;130825;|Alimodian FC
14363;Cedar City FC;30/11/2022;96194;|Cedar City FC
14364;Tago FC;12/10/2025;148052;|Tago FC
14365;Fasano FC;21/07/2025;63358;|Fasano FC
14366;Marlboro FC;29/12/2025;10883;|Marlboro FC
14367;Halle FC;23/01/2024;119143;|Halle FC
14368;Voghera FC;11/12/2025;94356;|Voghera FC
14369;Wageningen FC;06/04/2024;132669;|Wageningen FC
14370;Rauma FC;14/12/2025;61216;|Rauma FC
14371;San Nicolas FC;05/05/2022;10590;|San Nicolas FC
14372;Völklingen FC;29/04/2022;4659;|Völklingen FC
14373;Acevedo FC;24/05/2023;11061;|Acevedo FC
14374;Villa de San Diego de Ubaté FC;21/11/2025;105061;|Villa de San Diego de Ubaté FC
14375;Xinlizhuang FC;16/02/2024;8093;|Xinlizhuang FC
14376;Vendrell FC;16/04/2022;108528;|Vendrell FC
14377;Atmak?r FC;17/04/2023;112932;|Atmak?r FC
14378;Poblacion FC;26/02/2023;88799;|Poblacion FC
14379;Weibo FC;01/08/2024;75442;|Weibo FC
14380;São José de Mipibu FC;24/02/2023;8113;|São José de Mipibu FC
14381;Palauig FC;22/04/2023;67321;|Palauig FC
14382;Magsaysay FC;28/04/2022;78230;|Magsaysay FC
14383;Michalovce FC;07/06/2025;42611;|Michalovce FC
14384;Rio Negrinho FC;19/12/2025;80401;|Rio Negrinho FC
14385;Agoncillo FC;31/01/2023;113833;|Agoncillo FC
14386;Écija FC;14/06/2023;147032;|Écija FC
14387;San Nicolas FC;12/04/2025;1921;|San Nicolas FC
14388;Matías Romero FC;13/05/2023;91865;|Matías Romero FC
14389;Guaíra FC;17/09/2025;19339;|Guaíra FC
14390;Soria FC;25/12/2025;130472;|Soria FC
14391;Würselen FC;07/09/2022;46152;|Würselen FC
14392;Draguignan FC;19/04/2023;110784;|Draguignan FC
14393;Crystal Lake FC;02/04/2024;19761;|Crystal Lake FC
14394;Calexico FC;23/04/2023;108029;|Calexico FC
14395;Lake Oswego FC;30/10/2025;60390;|Lake Oswego FC
14396;Clarin FC;22/12/2025;13646;|Clarin FC
14397;Pamplona FC;30/03/2023;70214;|Pamplona FC
14398;Amherst FC;11/06/2024;117838;|Amherst FC
14399;Kurobeshin FC;26/06/2024;73894;|Kurobeshin FC
14400;Veruela FC;30/07/2024;33782;|Veruela FC
14401;Villamontes FC;18/12/2022;9634;|Villamontes FC
14402;Apsheronsk FC;28/01/2025;65564;|Apsheronsk FC
14403;Líbano FC;18/09/2023;85288;|Líbano FC
14404;Buchholz in der Nordheide FC;27/09/2023;130213;|Buchholz in der Nordheide FC
14405;Dolores FC;14/04/2024;70715;|Dolores FC
14406;Bosconia FC;15/10/2024;133012;|Bosconia FC
14407;Mibu FC;15/02/2022;37112;|Mibu FC
14408;Muskogee FC;29/10/2023;135309;|Muskogee FC
14409;Kalingalan Caluang FC;27/04/2024;141889;|Kalingalan Caluang FC
14410;Buldon FC;28/01/2023;94317;|Buldon FC
14411;Sogod FC;19/05/2023;1572;|Sogod FC
14412;Talacogon FC;16/01/2024;86424;|Talacogon FC
14413;Steyr FC;09/01/2023;32063;|Steyr FC
14414;Caraga FC;10/02/2022;104935;|Caraga FC
14415;Salcedo FC;16/11/2022;130881;|Salcedo FC
14416;Solan FC;08/07/2023;79426;|Solan FC
14417;Romeoville FC;03/05/2024;41451;|Romeoville FC
14418;Plant City FC;19/02/2024;149680;|Plant City FC
14419;Mettmann FC;31/05/2024;2788;|Mettmann FC
14420;Plasencia FC;07/12/2022;45826;|Plasencia FC
14421;Città di Castello FC;01/08/2025;36541;|Città di Castello FC
14422;Santo Antônio FC;13/02/2023;115633;|Santo Antônio FC
14423;Arucas FC;10/11/2025;141741;|Arucas FC
14424;Manalapan FC;15/10/2023;122588;|Manalapan FC
14425;New Berlin FC;19/11/2023;34483;|New Berlin FC
14426;Schio FC;04/11/2023;115996;|Schio FC
14427;Alicia FC;24/08/2025;90012;|Alicia FC
14428;Manay FC;31/07/2022;105046;|Manay FC
14429;La Chaux-de-Fonds FC;15/02/2022;29118;|La Chaux-de-Fonds FC
14430;Socorro FC;17/11/2023;89778;|Socorro FC
14431;Modugno FC;18/03/2022;107941;|Modugno FC
14432;Ahaus FC;10/02/2024;29471;|Ahaus FC
14433;Novodvinsk FC;22/01/2023;106722;|Novodvinsk FC
14434;Rosário FC;17/09/2023;108145;|Rosário FC
14435;Arcos FC;06/11/2023;127237;|Arcos FC
14436;Roy FC;17/05/2022;127802;|Roy FC
14437;Security-Widefield FC;13/08/2022;52770;|Security-Widefield FC
14438;One?ti FC;18/07/2024;147910;|One?ti FC
14439;Takikawa FC;10/07/2024;62292;|Takikawa FC
14440;Stirling FC;18/11/2025;88628;|Stirling FC
14441;Marlborough FC;07/06/2024;82930;|Marlborough FC
14442;Milton FC;04/09/2023;11471;|Milton FC
14443;Stendal FC;17/10/2025;109317;|Stendal FC
14444;Novo Horizonte FC;24/02/2022;20262;|Novo Horizonte FC
14445;Tianchang FC;25/10/2022;82678;|Tianchang FC
14446;Sanjiang FC;05/05/2024;149388;|Sanjiang FC
14447;San Giuliano Milanese FC;17/05/2023;142160;|San Giuliano Milanese FC
14448;Vetap?lem FC;09/02/2025;20501;|Vetap?lem FC
14449;Hillsborough FC;12/01/2024;129341;|Hillsborough FC
14450;Trofa FC;30/11/2025;22969;|Trofa FC
14451;Yangfang FC;01/08/2025;19610;|Yangfang FC
14452;San José de Ocoa FC;16/02/2025;88476;|San José de Ocoa FC
14453;Mitsuke FC;01/12/2023;146786;|Mitsuke FC
14454;Pokrov FC;04/08/2022;7088;|Pokrov FC
14455;Borlänge FC;01/02/2022;53960;|Borlänge FC
14456;Oliveira FC;24/01/2023;110806;|Oliveira FC
14457;Issaquah FC;20/08/2025;139052;|Issaquah FC
14458;San Juan del Cesar FC;23/04/2023;50365;|San Juan del Cesar FC
14459;Narón FC;10/07/2022;16931;|Narón FC
14460;Benjamin Constant FC;11/12/2022;62112;|Benjamin Constant FC
14461;La Rinconada FC;01/03/2023;15288;|La Rinconada FC
14462;Damulog FC;03/05/2025;97465;|Damulog FC
14463;Niutuo FC;04/12/2025;45406;|Niutuo FC
14464;Tlalixcoyan FC;25/03/2025;128454;|Tlalixcoyan FC
14465;Presidente Venceslau FC;30/12/2023;71802;|Presidente Venceslau FC
14466;Santa Maria da Boa Vista FC;12/01/2025;65415;|Santa Maria da Boa Vista FC
14467;Carini FC;04/04/2023;65093;|Carini FC
14468;Dubbo FC;18/08/2025;61540;|Dubbo FC
14469;Ninove FC;04/03/2022;10704;|Ninove FC
14470;Sayansk FC;04/07/2025;112778;|Sayansk FC
14471;Essex FC;10/01/2023;67527;|Essex FC
14472;Joué-lés-Tours FC;03/04/2022;67096;|Joué-lés-Tours FC
14473;Parral FC;07/11/2022;62604;|Parral FC
14474;Tonbridge FC;27/01/2023;42275;|Tonbridge FC
14475;T?ki FC;14/09/2024;92411;|T?ki FC
14476;Sual FC;14/11/2022;40431;|Sual FC
14477;Draa el Mizan FC;05/02/2023;82709;|Draa el Mizan FC
14478;Canela FC;05/03/2024;77348;|Canela FC
14479;Abrantes FC;14/01/2023;71274;|Abrantes FC
14480;Apan FC;18/09/2023;92439;|Apan FC
14481;Puerto Berrío FC;29/03/2024;24833;|Puerto Berrío FC
14482;San Dionisio FC;31/12/2022;139631;|San Dionisio FC
14483;Shibata FC;29/11/2024;20357;|Shibata FC
14484;Tamba-Sasayama FC;22/08/2022;78883;|Tamba-Sasayama FC
14485;Shijiazhuangnan FC;22/12/2022;15421;|Shijiazhuangnan FC
14486;São Francisco do Conde FC;15/02/2025;73402;|São Francisco do Conde FC
14487;Mapandan FC;27/11/2025;93573;|Mapandan FC
14488;Rosário do Sul FC;06/06/2025;109463;|Rosário do Sul FC
14489;Bartlesville FC;21/05/2025;139917;|Bartlesville FC
14490;Baghl?n FC;09/05/2024;16694;|Baghl?n FC
14491;Borba FC;30/11/2022;46827;|Borba FC
14492;Cabugao FC;04/10/2025;12010;|Cabugao FC
14493;Niederkassel FC;13/07/2022;72864;|Niederkassel FC
14494;Tarazá FC;26/10/2025;27982;|Tarazá FC
14495;Betamcherla FC;04/11/2022;44936;|Betamcherla FC
14496;Higashimatsushima FC;02/06/2025;32197;|Higashimatsushima FC
14497;Northampton FC;29/07/2025;57410;|Northampton FC
14498;Sidi Bibi FC;11/04/2025;149598;|Sidi Bibi FC
14499;Yakac?k FC;26/06/2022;122638;|Yakac?k FC
14500;Ilmenau FC;01/01/2025;112394;|Ilmenau FC
14501;Basista FC;28/11/2022;64439;|Basista FC
14502;Sungandiancun FC;24/11/2024;86787;|Sungandiancun FC
14503;Lancaster FC;28/04/2024;32483;|Lancaster FC
14504;Streamwood FC;05/11/2025;123169;|Streamwood FC
14505;Germantown FC;05/02/2024;138423;|Germantown FC
14506;Neu Isenburg FC;03/05/2023;65308;|Neu Isenburg FC
14507;Yelizovo FC;28/11/2024;71045;|Yelizovo FC
14508;Waregem FC;26/07/2025;50232;|Waregem FC
14509;El Viejo FC;10/05/2023;37438;|El Viejo FC
14510;Penum?r FC;10/03/2022;67784;|Penum?r FC
14511;Langen FC;18/12/2023;29563;|Langen FC
14512;Carol Stream FC;19/08/2024;106538;|Carol Stream FC
14513;Caluya FC;22/04/2023;117250;|Caluya FC
14514;Salinas FC;16/08/2024;141294;|Salinas FC
14515;Cayambe FC;03/01/2023;71454;|Cayambe FC
14516;Asheboro FC;09/02/2024;66201;|Asheboro FC
14517;Lloret de Mar FC;03/04/2025;70710;|Lloret de Mar FC
14518;Jacarèzinho FC;03/05/2023;56238;|Jacarèzinho FC
14519;Tuntum FC;04/12/2024;28123;|Tuntum FC
14520;Kalispell FC;04/05/2023;39008;|Kalispell FC
14521;Arecibo FC;04/10/2025;67187;|Arecibo FC
14522;Dw?rka FC;09/03/2022;32599;|Dw?rka FC
14523;Xiwanzi FC;31/12/2022;131707;|Xiwanzi FC
14524;Baikonur FC;17/03/2025;135091;|Baikonur FC
14525;San Fernando FC;13/01/2022;30607;|San Fernando FC
